Min seam : 447577.193431
[  3.99400000e+03   3.81000000e+02   3.77666057e+00]
[ 3993.           382.            24.33705699]
[ 3992.           383.            48.80348775]
[ 3991.           383.            20.13229815]
[ 3990.           382.            25.09731663]
[ 3989.           380.           193.78840461]
[ 3988.           380.           153.36258192]
[ 3987.           379.           231.61182827]
[ 3986.           380.             8.39238807]
[ 3985.           379.            55.98072885]
[ 3984.           379.           102.72412318]
[ 3983.           378.            14.17468336]
[ 3982.           377.            57.83297788]
[ 3981.           377.            35.33993232]
[ 3980.          376.           40.4051703]
[ 3979.           377.            10.32048105]
[ 3978.           377.             6.93413853]
[ 3977.           377.           222.78042475]
[ 3976.           378.           273.73650078]
[ 3975.           379.            49.72352437]
[ 3974.           380.             4.35312011]
[ 3973.           381.            41.80340121]
[ 3972.           380.            91.36865932]
[ 3971.           380.           129.04839889]
[ 3970.           378.           160.17511458]
[ 3969.           379.           131.78922802]
[ 3968.           378.           139.94358417]
[ 3967.           377.            54.02608847]
[ 3966.           376.            60.33058845]
[ 3965.           376.            60.06645237]
[ 3964.           376.            11.59473854]
[ 3963.           376.             5.31327169]
[ 3962.           375.            28.54590167]
[ 3961.          375.           11.1039367]
[ 3960.           376.           118.08562156]
[ 3959.           375.           101.36661354]
[ 3958.           376.             5.17623343]
[ 3957.           376.            85.89902713]
[ 3956.           376.            87.11194791]
[ 3955.           375.             5.59144466]
[ 3954.           374.           414.19757741]
[  3.95300000e+03   3.75000000e+02   9.15342952e-01]
[ 3952.           374.            34.10699442]
[ 3951.           375.            23.99376972]
[ 3950.           374.           284.60735598]
[ 3949.           373.            13.05282761]
[ 3948.           374.           174.05444861]
[ 3947.           373.            34.77532014]
[ 3946.           373.            22.27303922]
[ 3945.           374.            31.24232071]
[ 3944.           372.           202.54672698]
[ 3943.           372.            33.36736018]
[ 3942.           371.             9.86495018]
[ 3941.           370.            30.91926074]
[ 3940.           370.            52.51958973]
[ 3939.           370.            52.82811724]
[ 3938.           370.            22.80476894]
[ 3937.           370.            36.89921792]
[ 3936.           369.            39.83434018]
[ 3935.           369.            75.76155356]
[ 3934.           368.           137.24301992]
[ 3933.           367.            23.19798087]
[ 3932.           368.            40.88655161]
[ 3931.           368.            41.40045436]
[ 3930.          369.           18.0837073]
[ 3929.           370.            88.89641794]
[ 3928.           369.           199.65235104]
[ 3927.           370.           170.36867738]
[ 3926.          369.           60.7240848]
[ 3925.           368.           127.38393176]
[ 3924.           367.            26.12256126]
[ 3923.           366.           173.72348697]
[ 3922.           366.            11.64483713]
[ 3921.           365.            37.45578078]
[ 3920.           365.            55.51336692]
[ 3919.           364.           152.50533495]
[ 3918.           364.            60.43335195]
[ 3917.          363.           65.1585029]
[ 3916.           361.            35.72984549]
[ 3915.          361.            4.1642693]
[ 3914.           360.            23.57963533]
[ 3913.           360.           120.70072577]
[ 3912.          360.           32.2530905]
[ 3911.           361.           141.82522059]
[ 3910.           361.            13.75074802]
[ 3909.           360.            74.77007121]
[ 3908.           359.           216.31863999]
[ 3907.           357.            77.16461532]
[ 3906.           356.           124.52438364]
[ 3905.           356.            13.30043024]
[ 3904.           355.            63.92228581]
[ 3903.           353.           105.08246226]
[ 3902.           354.           221.79354005]
[ 3901.           354.            84.26994618]
[ 3900.           355.            12.67040411]
[ 3899.           356.             8.22216058]
[ 3898.           357.           106.82128473]
[ 3897.           358.            23.81328908]
[ 3896.           357.           224.94280411]
[ 3895.           358.           170.13924133]
[ 3894.           359.             9.25423489]
[ 3893.           358.           106.12579656]
[ 3892.           359.            19.52350305]
[ 3891.           361.           178.46448483]
[ 3890.           360.             4.61778386]
[  3.88900000e+03   3.59000000e+02   3.21594696e+00]
[ 3888.           358.            88.86582763]
[ 3887.           358.            62.32453968]
[ 3886.           357.            18.81295039]
[ 3885.           355.           406.35293011]
[ 3884.           354.            27.71624026]
[ 3883.           356.            27.09933256]
[ 3882.           357.           105.84115574]
[ 3881.           358.            92.11604179]
[ 3880.           358.            83.90748003]
[ 3879.           357.           151.05067058]
[ 3878.           356.            12.53177069]
[ 3877.           356.            25.28051229]
[ 3876.           357.            59.82055806]
[ 3875.           358.            37.72908534]
[ 3874.           359.           127.15028722]
[ 3873.           360.            42.93008849]
[ 3872.           361.            69.27199484]
[ 3871.           360.            33.68073377]
[ 3870.           360.           134.89537356]
[ 3869.           361.           109.68461811]
[ 3868.           361.            68.10091746]
[ 3867.           360.            76.25362543]
[ 3866.          361.           36.6416028]
[ 3865.           360.            12.97934134]
[ 3864.           360.            39.69312558]
[ 3863.           360.            44.58249947]
[ 3862.           360.            58.40043598]
[ 3861.           359.            10.21810168]
[ 3860.           360.            21.71485675]
[ 3859.           359.           102.02887547]
[ 3858.           359.           126.65455509]
[ 3857.           359.            10.22378286]
[ 3856.           358.           120.45452037]
[ 3855.           359.           133.74440329]
[ 3854.           360.           158.54678955]
[ 3853.           361.            45.79796725]
[ 3852.           362.            45.11015193]
[ 3851.           364.           326.99915424]
[ 3850.           364.            58.70980957]
[ 3849.           364.            84.91108302]
[ 3848.           365.            37.49991941]
[  3.84700000e+03   3.65000000e+02   2.32102121e+00]
[ 3846.           365.            31.66154162]
[ 3845.           366.           113.84445124]
[ 3844.           364.             9.80706824]
[ 3843.           362.            71.88600543]
[ 3842.           363.            65.42369122]
[ 3841.           364.           314.11228828]
[ 3840.           365.            14.86202864]
[ 3839.          366.          172.3140547]
[ 3838.           367.            97.71491008]
[  3.83700000e+03   3.67000000e+02   3.39716353e+00]
[ 3836.           367.           324.44839211]
[ 3835.           367.            24.87979607]
[ 3834.           368.           182.01987624]
[ 3833.           369.            51.12663647]
[ 3832.           370.            30.10939698]
[ 3831.           371.           159.39832417]
[ 3830.           372.            74.63932069]
[ 3829.           372.            25.45089802]
[ 3828.           372.            30.45308498]
[ 3827.           372.            80.59108961]
[ 3826.           372.           142.34439299]
[ 3825.           373.            19.12417367]
[ 3824.           373.            83.00989817]
[ 3823.           373.            86.03284981]
[ 3822.           375.            32.78467657]
[ 3821.           375.            50.12756039]
[ 3820.           375.            78.75385753]
[ 3819.          374.           81.3947626]
[ 3818.           374.            13.16801502]
[ 3817.           374.           123.28162558]
[ 3816.         375.           9.120297]
[ 3815.           377.            69.65226214]
[ 3814.          378.           62.3301912]
[ 3813.           378.            10.23903508]
[ 3812.           379.            68.64274248]
[ 3811.           380.             6.80000714]
[ 3810.           382.           112.27643599]
[ 3809.           383.            37.06061512]
[ 3808.           384.           291.08665873]
[ 3807.           385.            42.46203182]
[ 3806.           387.           108.58722908]
[ 3805.           387.            10.49958436]
[ 3804.           388.            14.68597099]
[ 3803.           388.             6.45900248]
[ 3802.           387.           229.38418517]
[ 3801.           386.            75.39011834]
[ 3800.           385.            17.45193507]
[ 3799.           384.           170.33777931]
[ 3798.           385.            25.31951724]
[ 3797.           386.            75.95650282]
[ 3796.           385.            95.36638718]
[ 3795.           384.            33.34000796]
[ 3794.           385.            18.98600318]
[ 3793.           385.            90.65571372]
[ 3792.           385.            61.34516037]
[ 3791.           386.            80.80159706]
[ 3790.           387.           260.56282833]
[ 3789.           388.            77.41420457]
[ 3788.           388.            37.09890628]
[ 3787.          388.           90.5459694]
[ 3786.           388.           113.66436648]
[ 3785.           387.            50.03503444]
[ 3784.           389.           102.99603302]
[ 3783.           389.            90.92149498]
[ 3782.           388.            17.88321233]
[ 3781.           387.            39.68598416]
[ 3780.           386.           145.82559733]
[ 3779.           387.           165.30563202]
[ 3778.           386.            27.58003801]
[ 3777.           385.            76.70299935]
[ 3776.           386.           250.02885877]
[ 3775.           387.            90.15751826]
[ 3774.           388.           141.97314134]
[ 3773.           388.            55.77044848]
[ 3772.           388.           130.70905779]
[ 3771.           387.           166.58538901]
[ 3770.          388.            5.0866599]
[ 3769.           387.            77.68450353]
[ 3768.           388.           216.52480939]
[ 3767.          389.           45.2925325]
[ 3766.          388.          166.5275722]
[ 3765.           387.            31.35712817]
[ 3764.           387.            28.40296764]
[ 3763.           388.           150.69768586]
[ 3762.           388.            60.63363624]
[ 3761.           387.           172.61115069]
[ 3760.           388.           163.66879605]
[ 3759.           389.             8.82457385]
[ 3758.           390.            36.59192293]
[ 3757.           389.            68.37691019]
[ 3756.           390.           186.32851088]
[ 3755.           391.            39.70030706]
[  3.75400000e+03   3.91000000e+02   3.15988593e-01]
[ 3753.           392.           106.93834101]
[  3.75200000e+03   3.93000000e+02   1.91026191e+00]
[ 3751.           393.           102.38593105]
[ 3750.           393.            60.30985566]
[ 3749.           392.           140.57638917]
[ 3748.          391.           23.3844977]
[ 3747.           393.            66.29534526]
[ 3746.           392.            10.23291193]
[  3.74500000e+03   3.92000000e+02   4.64962654e-01]
[ 3744.           393.             8.76498943]
[ 3743.           394.           250.43228012]
[  3.74200000e+03   3.94000000e+02   2.40837098e+00]
[ 3741.           393.           101.35074114]
[ 3740.           391.           104.98547059]
[ 3739.          392.          208.2262699]
[ 3738.           391.           278.20677239]
[ 3737.           390.            38.49389056]
[ 3736.           391.            17.22190626]
[ 3735.           390.           101.62622022]
[ 3734.           389.            80.51536086]
[ 3733.           389.            98.60741193]
[ 3732.           388.            54.91723219]
[ 3731.          387.           89.9322927]
[ 3730.           386.            48.34529805]
[ 3729.           386.            99.20693446]
[ 3728.           385.             5.34768163]
[ 3727.           386.            49.59901443]
[ 3726.           385.           118.86558405]
[ 3725.           386.           232.12147673]
[ 3724.           385.            47.63515047]
[ 3723.           384.            14.58197005]
[ 3722.           385.             5.73554852]
[  3.72100000e+03   3.85000000e+02   1.46681021e-01]
[ 3720.           384.           158.84849867]
[ 3719.           385.            25.82476011]
[ 3718.           386.             5.60957779]
[ 3717.           385.            48.43938952]
[ 3716.           387.            18.62538755]
[ 3715.           388.            35.17477613]
[ 3714.           390.           157.17940564]
[ 3713.           389.           138.30098113]
[ 3712.           390.           141.17874912]
[ 3711.           392.           260.90323441]
[ 3710.           392.           196.06993278]
[ 3709.           393.           121.88469733]
[ 3708.          394.          219.9029306]
[ 3707.           394.            35.82368606]
[ 3706.           395.           163.86540166]
[ 3705.           394.            45.12028649]
[ 3704.           395.            20.45029212]
[ 3703.           394.            33.65178539]
[ 3702.           393.            50.05809795]
[ 3701.           392.            82.89747279]
[ 3700.           391.            79.03336415]
[ 3699.           392.           119.41135276]
[ 3698.           391.            17.70729432]
[ 3697.           391.            48.03742109]
[ 3696.          392.          202.8458182]
[ 3695.           392.            13.09558056]
[ 3694.           393.            20.79018274]
[ 3693.           393.           185.50246667]
[ 3692.           393.            53.52942226]
[ 3691.           394.           128.90552136]
[ 3690.           394.            21.19341444]
[ 3689.           395.           137.00061327]
[ 3688.           395.            43.07916787]
[ 3687.           393.           188.54533366]
[ 3686.           393.            34.32374911]
[ 3685.           393.            41.72164342]
[ 3684.           391.           174.69256322]
[ 3683.           391.           139.13746933]
[ 3682.           391.             9.05588938]
[ 3681.           392.             5.15869462]
[ 3680.           393.           120.11766338]
[ 3679.           394.           133.99503878]
[ 3678.           393.           329.16866901]
[ 3677.           394.            35.88719127]
[ 3676.           395.           126.51646503]
[ 3675.           396.           127.59894657]
[ 3674.           396.           230.96616924]
[  3.67300000e+03   3.97000000e+02   1.42958861e+00]
[ 3672.           398.           105.15732984]
[ 3671.           397.            16.20210745]
[ 3670.          397.           10.6033075]
[ 3669.           398.            52.21831098]
[ 3668.          397.           62.2201785]
[ 3667.           396.            24.28872117]
[ 3666.           396.            77.69295006]
[ 3665.           396.           159.48490633]
[ 3664.           397.            71.33525464]
[ 3663.           398.           107.44320825]
[ 3662.           399.            31.01568084]
[ 3661.           400.            55.27188708]
[ 3660.           401.            76.08697674]
[ 3659.          400.          140.2231796]
[ 3658.           399.            14.33362727]
[ 3657.           399.            47.71110879]
[ 3656.           399.            98.48560069]
[ 3655.           399.             6.71302838]
[ 3654.           399.           115.89035229]
[ 3653.           400.           351.58426865]
[ 3652.           401.            97.63789731]
[ 3651.           402.            61.56713759]
[ 3650.           401.            37.25904978]
[  3.64900000e+03   4.03000000e+02   1.77480054e+00]
[ 3648.           404.           253.49545619]
[ 3647.           405.           129.71478371]
[ 3646.           406.            58.87081741]
[ 3645.           405.            60.26554792]
[ 3644.           406.            12.63574522]
[ 3643.           407.           171.57090379]
[ 3642.           408.            65.72296579]
[ 3641.          407.          110.3358075]
[ 3640.           407.             4.42461796]
[ 3639.           408.            65.25670859]
[ 3638.           409.            92.65059335]
[ 3637.           409.            73.24069954]
[ 3636.          408.           14.5681944]
[ 3635.           409.           331.12353741]
[ 3634.           409.            76.61776906]
[ 3633.           411.           120.30481959]
[ 3632.           412.            10.92292053]
[ 3631.           412.           107.71391743]
[ 3630.           414.           293.32016419]
[ 3629.           413.           109.55572879]
[ 3628.           414.            95.06158201]
[ 3627.          415.           83.2508231]
[  3.62600000e+03   4.15000000e+02   1.42916066e+00]
[ 3625.           415.           115.29481167]
[ 3624.           416.             8.78975684]
[ 3623.           417.            45.53109175]
[ 3622.           417.           141.35227502]
[ 3621.           419.           321.10403638]
[ 3620.           419.             5.45441559]
[ 3619.           418.            77.81925912]
[ 3618.           418.           132.42317339]
[ 3617.           417.            52.86824515]
[ 3616.           416.            59.00274518]
[ 3615.           415.            25.25498117]
[ 3614.           416.            36.44402669]
[ 3613.           416.            79.07708179]
[ 3612.           416.            31.89390274]
[ 3611.           416.            77.80125891]
[ 3610.           416.            48.14231661]
[ 3609.           416.             6.75885453]
[ 3608.           414.           366.31946648]
[ 3607.           414.            72.99630483]
[ 3606.           412.            43.86179358]
[ 3605.           412.            46.63148562]
[ 3604.           414.           303.37953488]
[ 3603.           414.            90.09458679]
[ 3602.           414.            73.63496806]
[ 3601.          413.           13.0967305]
[ 3600.           412.            38.50313387]
[ 3599.           411.            32.05243712]
[ 3598.           411.           222.00145248]
[ 3597.           410.            76.98638009]
[ 3596.           411.            23.97546701]
[ 3595.           413.           346.22600142]
[ 3594.           412.            78.18792756]
[ 3593.           413.            13.54446451]
[ 3592.           414.           240.48379664]
[ 3591.           415.           156.71802619]
[ 3590.           415.            12.61291578]
[ 3589.           414.            38.05832932]
[ 3588.           414.            48.49022026]
[ 3587.           413.            33.14844882]
[ 3586.           414.            23.46153871]
[ 3585.           414.            29.03687485]
[ 3584.          412.          268.2941068]
[ 3583.           413.            22.59791031]
[ 3582.          411.          203.2275645]
[ 3581.           411.            11.88220743]
[ 3580.           411.           138.29589264]
[ 3579.           410.           139.99440001]
[ 3578.          409.           88.4487081]
[ 3577.           407.            93.14499788]
[ 3576.           407.           231.83507104]
[ 3575.           406.            29.53121521]
[ 3574.           406.            24.58721329]
[ 3573.           405.            21.33320928]
[ 3572.           406.            93.28302953]
[ 3571.           407.            62.87323379]
[ 3570.           408.            70.59351516]
[ 3569.           409.             9.60702736]
[ 3568.           410.            65.81558642]
[ 3567.          410.          242.2517152]
[ 3566.           411.            16.84278777]
[ 3565.          412.           43.9434134]
[ 3564.           411.           117.00828736]
[ 3563.           410.           145.10796021]
[ 3562.           409.             6.22406467]
[ 3561.          410.           65.6405435]
[  3.56000000e+03   4.11000000e+02   3.53043341e+00]
[ 3559.           411.            89.01914297]
[ 3558.           410.           103.90195433]
[ 3557.           409.            41.46458432]
[ 3556.         410.         150.362598]
[ 3555.           408.            93.57846732]
[ 3554.          409.          147.8139926]
[ 3553.           411.           150.22769921]
[ 3552.           411.           101.29637509]
[ 3551.           411.           194.01530705]
[  3.55000000e+03   4.11000000e+02   2.66671366e+00]
[ 3549.           412.            61.37174497]
[ 3548.          413.           23.8258849]
[ 3547.           415.           263.44439646]
[ 3546.           415.            57.27882488]
[ 3545.           416.            52.82426747]
[ 3544.           416.            18.93808741]
[ 3543.           415.            54.60624792]
[ 3542.          415.          220.7809514]
[ 3541.           416.            47.74368111]
[ 3540.           416.            53.78921038]
[ 3539.           416.            72.26164017]
[ 3538.          416.          101.3287734]
[ 3537.           415.            62.75947393]
[ 3536.           414.            24.64906016]
[ 3535.           413.            19.87567726]
[ 3534.           412.            91.96590539]
[ 3533.           412.            19.49411471]
[ 3532.           410.           265.55397583]
[ 3531.           409.            84.64549839]
[ 3530.           410.            85.30351124]
[  3.52900000e+03   4.11000000e+02   5.71797490e-01]
[ 3528.          411.          148.4320051]
[ 3527.           411.           279.54903242]
[ 3526.           410.            92.97688379]
[ 3525.           412.             9.53980552]
[ 3524.         411.          42.163367]
[ 3523.           410.            48.69717159]
[ 3522.           409.             4.63377869]
[ 3521.           408.            24.19413143]
[ 3520.           408.            35.27229945]
[ 3519.           409.           207.41231084]
[ 3518.           408.           285.13573057]
[ 3517.           407.            72.78570878]
[ 3516.          406.           66.3854032]
[ 3515.           407.            97.38535754]
[ 3514.           408.            15.76553048]
[ 3513.           406.           124.05136151]
[ 3512.           405.            34.27961867]
[ 3511.           406.            58.53182032]
[ 3510.          407.          120.5912418]
[ 3509.           406.           169.49845763]
[ 3508.           407.            63.54186039]
[ 3507.           408.             4.19432089]
[ 3506.           409.            23.79738138]
[ 3505.           409.           118.27898349]
[ 3504.           408.           109.09428308]
[ 3503.           409.           183.96063502]
[ 3502.           411.            63.96366649]
[ 3501.           411.            10.15988831]
[ 3500.           410.            81.69671211]
[ 3499.           411.            32.48343772]
[ 3498.           411.           108.36806268]
[ 3497.           410.            88.75824692]
[ 3496.           410.            26.07582283]
[ 3495.           409.           117.01780079]
[ 3494.           408.           179.57912073]
[ 3493.           409.           138.40297956]
[ 3492.           409.            29.87893271]
[ 3491.           410.            74.78191132]
[ 3490.           411.            29.56691082]
[ 3489.           410.            47.41418141]
[ 3488.           410.            43.11205973]
[ 3487.           408.            19.50828679]
[ 3486.           408.           247.42443346]
[ 3485.           406.           114.83563164]
[ 3484.           407.            88.05058417]
[ 3483.           408.            83.22576541]
[ 3482.           407.             5.67766366]
[  3.48100000e+03   4.07000000e+02   3.44546707e+00]
[ 3480.           406.           222.91605968]
[ 3479.           405.            39.82596341]
[ 3478.           404.           265.64556865]
[ 3477.           405.            10.42262123]
[ 3476.          405.          178.2529439]
[ 3475.           406.           148.86020305]
[ 3474.           406.           116.67615764]
[ 3473.           406.            42.87941337]
[ 3472.           407.             6.92919255]
[ 3471.           408.            31.17125925]
[ 3470.          408.          260.2283471]
[ 3469.           407.            22.50408404]
[ 3468.           406.            10.06314925]
[ 3467.           407.           182.63903215]
[ 3466.           408.            70.14635009]
[ 3465.           409.            40.59278548]
[ 3464.           410.           114.24593882]
[ 3463.          411.          139.2270345]
[ 3462.          412.           23.6322392]
[ 3461.           413.           155.17621438]
[ 3460.           414.            84.72472842]
[ 3459.           415.           237.59926677]
[ 3458.           415.            35.55806904]
[ 3457.          416.          129.4959679]
[ 3456.           415.            31.49695295]
[ 3455.           416.           178.75898233]
[ 3454.           417.           129.72717926]
[ 3453.          416.           57.9266798]
[ 3452.           417.           113.05855051]
[ 3451.           416.            54.31618011]
[ 3450.           415.            62.42789582]
[ 3449.           413.           193.18933039]
[ 3448.           412.            92.74769897]
[ 3447.           413.            15.97709327]
[ 3446.           413.            67.29252076]
[ 3445.           414.            85.88240889]
[ 3444.           416.            40.21382896]
[ 3443.           417.           179.40489876]
[ 3442.           416.            70.14485049]
[ 3441.           418.           179.90389189]
[ 3440.           417.            14.62021459]
[ 3439.           417.            17.68029972]
[ 3438.          417.           32.2807184]
[ 3437.           416.            67.66435407]
[ 3436.           415.             8.41305422]
[ 3435.           416.           143.95898617]
[ 3434.           417.            12.59725022]
[ 3433.           418.            58.79867993]
[  3.43200000e+03   4.19000000e+02   1.65372410e+00]
[ 3431.           420.           179.82876388]
[ 3430.           420.            51.83896418]
[ 3429.           421.           212.02306109]
[ 3428.           421.            65.93173018]
[ 3427.           420.            60.18499668]
[ 3426.           420.           174.43144775]
[ 3425.           421.             3.49010642]
[ 3424.           422.            68.57954979]
[ 3423.           422.            12.75440976]
[  3.42200000e+03   4.23000000e+02   1.72314737e+00]
[ 3421.           422.            46.01133057]
[ 3420.           421.           161.89171967]
[ 3419.           421.           112.85351223]
[  3.41800000e+03   4.21000000e+02   1.48765983e+00]
[ 3417.           423.           160.69711434]
[ 3416.           422.           119.99649358]
[  3.41500000e+03   4.21000000e+02   2.04694272e+00]
[ 3414.           423.             7.89358302]
[ 3413.          424.           46.5956426]
[ 3412.          426.          114.7686334]
[ 3411.           427.            63.45478041]
[ 3410.           427.            39.35451929]
[ 3409.           426.             5.64090747]
[ 3408.           426.            63.42114725]
[ 3407.           426.            25.46562141]
[ 3406.           426.            57.30590319]
[ 3405.           426.            53.93840228]
[ 3404.           424.            33.82110979]
[ 3403.           423.           107.41348921]
[ 3402.           422.           225.35664557]
[ 3401.           421.           267.61431683]
[ 3400.           420.           298.37713609]
[ 3399.           419.           134.59599029]
[ 3398.           419.           198.31200605]
[ 3397.           418.            43.74873629]
[ 3396.           417.            36.02614655]
[ 3395.         417.         105.168482]
[ 3394.           418.             9.24205309]
[ 3393.           418.            81.43521879]
[ 3392.           417.            23.33932494]
[ 3391.           416.           186.45307424]
[ 3390.           416.            56.94750747]
[ 3389.           416.             8.14372924]
[ 3388.           417.            21.39352772]
[ 3387.           418.            54.70528764]
[ 3386.           420.            59.27344555]
[ 3385.          420.           46.3197528]
[ 3384.           419.           134.29382722]
[ 3383.           419.            54.98134926]
[ 3382.           417.            69.43597815]
[ 3381.           418.           153.33232915]
[ 3380.          420.          180.7385577]
[ 3379.           420.           183.44541651]
[ 3378.           419.             8.99151794]
[ 3377.          418.          170.4877013]
[ 3376.           418.           213.95222371]
[ 3375.           417.            38.72255647]
[ 3374.           415.            20.76881751]
[ 3373.           415.           236.84663103]
[ 3372.           413.            42.12578145]
[ 3371.           414.            32.54358518]
[ 3370.           414.            48.26512484]
[ 3369.           414.            22.27676346]
[ 3368.         413.          30.430652]
[ 3367.           414.             5.62616295]
[ 3366.           413.            72.69894367]
[ 3365.           414.            26.47226764]
[ 3364.           415.           192.84260637]
[ 3363.           416.           149.39188977]
[ 3362.           416.            82.77520006]
[ 3361.           417.           241.91269135]
[ 3360.           416.            46.36484895]
[ 3359.           416.             6.57206276]
[ 3358.           415.            26.46570076]
[  3.35700000e+03   4.16000000e+02   1.10222589e+00]
[ 3356.           416.           175.65947876]
[ 3355.           416.            74.67435194]
[ 3354.           417.            12.01160669]
[  3.35300000e+03   4.17000000e+02   2.45148190e+00]
[ 3352.           417.           274.26768626]
[ 3351.           416.           170.22529215]
[  3.35000000e+03   4.17000000e+02   2.42721503e-01]
[ 3349.           416.            48.53081285]
[ 3348.           416.            84.26538913]
[ 3347.          417.           23.7692007]
[ 3346.           415.           106.05001256]
[ 3345.           416.            82.88665328]
[ 3344.           417.            54.45675107]
[ 3343.          416.           22.5845975]
[ 3342.           415.           142.01390651]
[ 3341.           414.           254.36172323]
[ 3340.           414.            67.32823243]
[ 3339.           414.            82.48468988]
[ 3338.           413.           291.50941654]
[ 3337.           412.           126.08268117]
[ 3336.           412.             8.19147762]
[ 3335.           413.            78.78170313]
[ 3334.           414.            31.07849006]
[ 3333.           414.            18.15577117]
[ 3332.           413.           128.35287977]
[ 3331.           412.           179.81329918]
[ 3330.           411.            62.40533786]
[ 3329.          410.           16.8358834]
[ 3328.           411.            22.51844811]
[ 3327.           411.           205.33485448]
[ 3326.           410.            44.95049919]
[ 3325.           411.           226.07576823]
[ 3324.           410.            11.48885929]
[ 3323.           409.            62.85647372]
[ 3322.          409.          113.8719426]
[ 3321.           408.            11.28504253]
[ 3320.           407.            35.83957822]
[ 3319.           405.            83.57997722]
[ 3318.           406.            66.25552641]
[ 3317.           405.           123.38443852]
[ 3316.           405.           157.04132234]
[ 3315.           404.           205.72641847]
[ 3314.           402.            55.27628634]
[ 3313.           402.             7.20877281]
[ 3312.           401.            14.10835408]
[ 3311.           402.             9.49939426]
[ 3310.           402.            35.76014241]
[ 3309.          401.            8.8045799]
[ 3308.           401.           142.88356744]
[ 3307.           401.           112.98205655]
[ 3306.           402.            28.63753528]
[ 3305.           402.           113.06624057]
[ 3304.           402.            43.86437497]
[ 3303.           401.           104.82299219]
[ 3302.           401.            54.41176812]
[ 3301.           402.           103.12357708]
[ 3300.           401.             6.14893066]
[ 3299.           399.           354.83670687]
[ 3298.           399.           150.43619235]
[ 3297.           399.            17.99796121]
[ 3296.           398.            40.83871843]
[ 3295.           399.            62.79754496]
[ 3294.           398.           106.53769236]
[ 3293.           398.            58.05230166]
[ 3292.          397.          189.5618968]
[ 3291.           396.             8.52070457]
[ 3290.           397.            36.82823962]
[ 3289.           399.            23.93379477]
[ 3288.           400.            98.68508139]
[ 3287.           400.            27.47897735]
[ 3286.           401.            92.99179058]
[ 3285.           401.             3.56196639]
[ 3284.          399.          430.1604898]
[ 3283.           399.           138.48228004]
[ 3282.           398.            46.79954733]
[ 3281.           398.             4.59543938]
[ 3280.           396.            95.53612234]
[ 3279.           396.            56.70459975]
[ 3278.           397.            10.94549636]
[ 3277.          397.           48.8840755]
[ 3276.           395.            13.30621151]
[ 3275.           394.            77.95360051]
[ 3274.           396.           326.89918628]
[ 3273.           395.            10.61911645]
[  3.27200000e+03   3.95000000e+02   2.12714822e-01]
[ 3271.           394.           179.76614283]
[ 3270.           393.            42.64606036]
[  3.26900000e+03   3.93000000e+02   5.06256825e-01]
[ 3268.           392.           184.44875995]
[ 3267.           391.            46.06483017]
[ 3266.          392.           23.3412919]
[ 3265.           391.           266.46682193]
[ 3264.           391.            21.07793525]
[ 3263.           390.            82.85743326]
[ 3262.           389.             5.35068723]
[  3.26100000e+03   3.88000000e+02   3.07478435e+00]
[ 3260.           390.           160.82096972]
[ 3259.           389.           243.43943647]
[ 3258.           388.            27.70812204]
[ 3257.           388.            40.32329406]
[ 3256.          387.          174.3343876]
[ 3255.           388.            59.87387309]
[ 3254.           390.           347.58083744]
[ 3253.           390.            52.53483316]
[ 3252.           391.            23.51802665]
[ 3251.           390.            18.31908142]
[ 3250.           389.           163.64549139]
[ 3249.           390.            26.18185633]
[ 3248.           390.            18.38464912]
[ 3247.           389.            74.87985791]
[ 3246.           390.            41.19315516]
[ 3245.           392.           352.35676201]
[ 3244.           393.             4.83034418]
[ 3243.           395.            74.03188303]
[ 3242.           394.            43.53361214]
[ 3241.           393.            15.31058301]
[  3.24000000e+03   3.92000000e+02   6.28686738e-01]
[ 3239.           393.            47.70892247]
[ 3238.           394.           125.20475062]
[ 3237.           394.           145.70861353]
[ 3236.           393.            32.83639815]
[ 3235.           395.           102.14408559]
[ 3234.           395.           238.51432947]
[ 3233.           396.            33.67546395]
[ 3232.           396.            32.37273882]
[ 3231.           397.           165.02194402]
[ 3230.           398.            48.26193616]
[ 3229.          398.          299.1736251]
[ 3228.          396.           76.8030132]
[ 3227.          396.          184.9756892]
[ 3226.           397.            80.46640867]
[ 3225.           398.            48.32639715]
[ 3224.           398.           157.08547477]
[ 3223.           397.           121.18819746]
[ 3222.           396.           137.41086415]
[ 3221.           397.            58.55282037]
[ 3220.           397.           113.97173046]
[ 3219.           396.            42.92173513]
[ 3218.           397.            20.76176141]
[ 3217.          396.           51.8963812]
[ 3216.           396.            19.42195279]
[ 3215.           397.            78.64448764]
[ 3214.           398.           144.90753377]
[ 3213.           398.           130.30461041]
[ 3212.           399.            29.15443075]
[ 3211.           399.           104.06681542]
[ 3210.           400.           144.33006571]
[ 3209.           402.           268.21795555]
[ 3208.          402.           19.6382968]
[ 3207.           402.            67.42111912]
[ 3206.           403.            20.19371266]
[ 3205.           401.            88.52270751]
[ 3204.           401.           175.65848625]
[ 3203.          402.           70.9166826]
[ 3202.          403.           78.6116074]
[ 3201.           403.            48.20727013]
[ 3200.           401.           246.18985116]
[ 3199.           401.           282.20821109]
[ 3198.           402.            60.70605463]
[ 3197.           401.           219.10065969]
[ 3196.           400.            52.24371952]
[ 3195.           399.           163.86942893]
[ 3194.           400.             9.31105732]
